"Mar 20, 2023",midday,2,3
"Mar 18, 2023",midday,8,0
"Mar 17, 2023",midday,2,3
"Mar 16, 2023",midday,8,4
"Mar 15, 2023",midday,6,1
"Mar 14, 2023",midday,1,1
"Mar 13, 2023",midday,4,2
"Mar 12, 2023",midday,2,8
"Mar 11, 2023",midday,8,0
"Mar 10, 2023",midday,7,0
"Mar 09, 2023",midday,9,0
"Mar 08, 2023",midday,4,2
"Mar 07, 2023",midday,1,8
"Mar 06, 2023",midday,1,1
"Mar 05, 2023",midday,5,7
"Mar 04, 2023",midday,1,8
"Mar 03, 2023",midday,0,6
"Mar 02, 2023",midday,7,1
"Mar 01, 2023",midday,3,3
"Feb 28, 2023",midday,8,8
"Feb 27, 2023",midday,3,7
"Feb 26, 2023",midday,8,2
"Feb 25, 2023",midday,3,6
"Feb 24, 2023",midday,7,3
"Feb 23, 2023",midday,5,0
"Feb 22, 2023",midday,5,8
"Feb 21, 2023",midday,1,5
"Feb 20, 2023",midday,5,7
"Feb 19, 2023",midday,2,2
"Feb 18, 2023",midday,7,3
"Feb 17, 2023",midday,6,1
"Feb 16, 2023",midday,3,9
"Feb 15, 2023",midday,1,7
"Feb 14, 2023",midday,1,8
"Feb 13, 2023",midday,1,1
"Feb 12, 2023",midday,3,8
"Feb 11, 2023",midday,1,3
"Feb 10, 2023",midday,4,7
"Feb 09, 2023",midday,5,2
"Feb 08, 2023",midday,6,3
"Feb 07, 2023",midday,8,3
"Feb 06, 2023",midday,5,8
"Feb 05, 2023",midday,0,2
"Feb 04, 2023",midday,1,5
"Feb 03, 2023",midday,1,6
"Feb 02, 2023",midday,0,8
"Feb 01, 2023",midday,3,5
"Jan 31, 2023",midday,2,2
"Jan 30, 2023",midday,8,6
"Jan 29, 2023",midday,9,6
"Jan 28, 2023",midday,9,6
"Jan 27, 2023",midday,7,0
"Jan 26, 2023",midday,9,4
"Jan 25, 2023",midday,8,0
"Jan 24, 2023",midday,4,9
"Jan 23, 2023",midday,3,1
"Jan 22, 2023",midday,7,5
"Jan 21, 2023",midday,2,1
"Jan 20, 2023",midday,2,8
"Jan 19, 2023",midday,0,9
"Jan 18, 2023",midday,6,2
"Jan 17, 2023",midday,4,1
"Jan 16, 2023",midday,0,2
"Jan 15, 2023",midday,9,3
"Jan 14, 2023",midday,4,0
"Jan 13, 2023",midday,2,9
"Jan 12, 2023",midday,9,3
"Jan 11, 2023",midday,5,9
"Jan 10, 2023",midday,1,3
"Jan 09, 2023",midday,7,7
"Jan 08, 2023",midday,6,1
"Jan 07, 2023",midday,6,7
"Jan 06, 2023",midday,0,6
"Jan 05, 2023",midday,6,3
"Jan 04, 2023",midday,2,4
"Jan 03, 2023",midday,5,1
"Jan 02, 2023",midday,7,9
"Jan 01, 2023",midday,6,3
"Dec 25, 2023",evening,7,9
"Dec 24, 2023",evening,7,8
"Dec 23, 2023",evening,1,1
"Dec 22, 2023",evening,0,2
"Dec 21, 2023",evening,7,8
"Dec 20, 2023",evening,3,1
"Dec 19, 2023",evening,0,7
"Dec 18, 2023",evening,2,7
"Dec 17, 2023",evening,8,7
"Dec 16, 2023",evening,7,8
"Dec 15, 2023",evening,5,3
"Dec 14, 2023",evening,5,5
"Dec 13, 2023",evening,8,3
"Dec 12, 2023",evening,8,5
"Dec 11, 2023",evening,8,0
"Dec 10, 2023",evening,0,4
"Dec 09, 2023",evening,4,2
"Dec 08, 2023",evening,9,5
"Dec 07, 2023",evening,7,1
"Dec 06, 2023",evening,2,2
"Dec 05, 2023",evening,8,3
"Dec 04, 2023",evening,5,6
"Dec 03, 2023",evening,5,0
"Dec 02, 2023",evening,8,5
"Dec 01, 2023",evening,6,7
"Nov 30, 2023",evening,1,4
"Nov 29, 2023",evening,4,2
"Nov 28, 2023",evening,7,4
"Nov 27, 2023",evening,3,4
"Nov 26, 2023",evening,9,5
"Nov 25, 2023",evening,9,5
"Nov 24, 2023",evening,6,6
"Nov 23, 2023",evening,7,7
"Nov 22, 2023",evening,5,5
"Nov 21, 2023",evening,5,9
"Nov 20, 2023",evening,3,5
"Nov 19, 2023",evening,5,9
"Nov 18, 2023",evening,2,8
"Nov 17, 2023",evening,3,9
"Nov 16, 2023",evening,6,9
"Nov 15, 2023",evening,8,5
"Nov 14, 2023",evening,2,9
"Nov 13, 2023",evening,7,0
"Nov 12, 2023",evening,8,5
"Nov 11, 2023",evening,0,2
"Nov 10, 2023",evening,3,5
"Nov 09, 2023",evening,9,9
"Nov 08, 2023",evening,9,0
"Nov 07, 2023",evening,8,3
"Nov 06, 2023",evening,5,2
"Nov 05, 2023",evening,0,1
"Nov 04, 2023",evening,8,9
"Nov 03, 2023",evening,7,7
"Nov 02, 2023",evening,9,4
"Nov 01, 2023",evening,6,4
"Oct 31, 2023",evening,8,3
"Oct 30, 2023",evening,3,7
"Oct 29, 2023",evening,4,3
"Oct 28, 2023",evening,5,3
"Oct 27, 2023",evening,5,3
"Oct 26, 2023",evening,4,1
"Oct 25, 2023",evening,6,3
"Oct 24, 2023",evening,1,2
"Oct 23, 2023",evening,2,6
"Oct 22, 2023",evening,9,4
"Oct 21, 2023",evening,3,9
"Oct 20, 2023",evening,7,8
"Oct 19, 2023",evening,3,4
"Oct 18, 2023",evening,5,6
"Oct 17, 2023",evening,6,5
"Oct 16, 2023",evening,4,1
"Oct 15, 2023",evening,0,5
"Oct 14, 2023",evening,6,0
"Oct 13, 2023",evening,7,1
"Oct 12, 2023",evening,3,4
"Oct 11, 2023",evening,3,1
"Oct 10, 2023",evening,3,8
"Oct 09, 2023",evening,4,9
"Oct 08, 2023",evening,8,5
"Oct 07, 2023",evening,0,9
"Oct 06, 2023",evening,1,7
"Oct 05, 2023",evening,6,6
"Oct 04, 2023",evening,9,2
"Oct 03, 2023",evening,6,9
"Oct 02, 2023",evening,0,9
"Oct 01, 2023",evening,4,8
"Sep 30, 2023",evening,6,0
"Sep 29, 2023",evening,3,5
"Sep 28, 2023",evening,4,6
"Sep 27, 2023",evening,4,0
"Sep 26, 2023",evening,0,8
"Sep 25, 2023",evening,2,3
"Sep 24, 2023",evening,7,9
"Sep 23, 2023",evening,1,1
"Sep 22, 2023",evening,6,5
"Sep 21, 2023",evening,0,5
"Sep 20, 2023",evening,3,9
"Sep 19, 2023",evening,5,2
"Sep 18, 2023",evening,3,3
"Sep 17, 2023",evening,6,4
"Sep 16, 2023",evening,9,4
"Sep 15, 2023",evening,0,1
"Sep 14, 2023",evening,4,6
"Sep 13, 2023",evening,5,3
"Sep 12, 2023",evening,6,1
"Sep 11, 2023",evening,0,6
"Sep 10, 2023",evening,0,9
"Sep 09, 2023",evening,5,3
"Sep 08, 2023",evening,3,4
"Sep 07, 2023",evening,1,5
"Sep 06, 2023",evening,7,6
"Sep 05, 2023",evening,3,6
"Sep 04, 2023",evening,3,8
"Sep 03, 2023",evening,4,5
"Sep 02, 2023",evening,7,7
"Sep 01, 2023",evening,5,8
"Aug 31, 2023",evening,8,5
"Aug 30, 2023",evening,7,3
"Aug 29, 2023",evening,6,5
"Aug 28, 2023",evening,6,1
"Aug 27, 2023",evening,0,0
"Aug 26, 2023",evening,5,7
"Aug 25, 2023",evening,9,0
"Aug 24, 2023",evening,5,9
"Aug 23, 2023",evening,5,9
"Aug 22, 2023",evening,6,9
"Aug 21, 2023",evening,6,1
"Aug 20, 2023",evening,1,9
"Aug 19, 2023",evening,6,3
"Aug 18, 2023",evening,6,2
"Aug 17, 2023",evening,7,1
"Aug 16, 2023",evening,3,0
"Aug 15, 2023",evening,2,4
"Aug 14, 2023",evening,9,2
"Aug 13, 2023",evening,9,3
"Aug 12, 2023",evening,9,9
"Aug 11, 2023",evening,3,6
"Aug 10, 2023",evening,5,1
"Aug 09, 2023",evening,6,6
"Aug 08, 2023",evening,3,9
"Aug 07, 2023",evening,4,1
"Aug 06, 2023",evening,9,2
"Aug 05, 2023",evening,3,2
"Aug 04, 2023",evening,3,2
"Aug 03, 2023",evening,9,2
"Aug 02, 2023",evening,3,7
"Aug 01, 2023",evening,0,1
"Jul 31, 2023",evening,2,1
"Jul 30, 2023",evening,5,5
"Jul 29, 2023",evening,1,4
"Jul 28, 2023",evening,1,2
"Jul 27, 2023",evening,2,2
"Jul 26, 2023",evening,7,5
"Jul 25, 2023",evening,1,8
"Jul 24, 2023",evening,7,8
"Jul 23, 2023",evening,7,5
"Jul 22, 2023",evening,4,0
"Jul 21, 2023",evening,7,5
"Jul 20, 2023",evening,8,9
"Jul 19, 2023",evening,7,0
"Jul 18, 2023",evening,6,4
"Jul 17, 2023",evening,9,1
"Jul 16, 2023",evening,5,2
"Jul 15, 2023",evening,0,2
"Jul 14, 2023",evening,5,2
"Jul 13, 2023",evening,8,4
"Jul 12, 2023",evening,1,9
"Jul 11, 2023",evening,8,1
"Jul 10, 2023",evening,7,5
"Jul 09, 2023",evening,4,3
"Jul 08, 2023",evening,2,6
"Jul 07, 2023",evening,2,6
"Jul 06, 2023",evening,1,4
"Jul 05, 2023",evening,3,8
"Jul 04, 2023",evening,3,8
"Jul 03, 2023",evening,1,8
"Jul 02, 2023",evening,1,4
"Jul 01, 2023",evening,8,1
"Jun 30, 2023",evening,6,0
"Jun 29, 2023",evening,9,0
"Jun 28, 2023",evening,0,0
"Jun 27, 2023",evening,4,5
"Jun 26, 2023",evening,6,8
"Jun 25, 2023",evening,1,1
"Jun 24, 2023",evening,0,9
"Jun 23, 2023",evening,4,1
"Jun 22, 2023",evening,3,0
"Jun 21, 2023",evening,5,2
"Jun 20, 2023",evening,3,7
"Jun 19, 2023",evening,4,7
"Jun 18, 2023",evening,4,8
"Jun 17, 2023",evening,4,2
"Jun 16, 2023",evening,4,1
"Jun 15, 2023",evening,0,5
"Jun 14, 2023",evening,7,2
"Jun 13, 2023",evening,8,8
"Jun 12, 2023",evening,1,3
"Jun 11, 2023",evening,1,5
"Jun 10, 2023",evening,4,5
"Jun 09, 2023",evening,5,4
"Jun 08, 2023",evening,3,9
"Jun 07, 2023",evening,0,3
"Jun 06, 2023",evening,4,0
"Jun 05, 2023",evening,2,2
"Jun 04, 2023",evening,4,3
"Jun 03, 2023",evening,2,3
"Jun 02, 2023",evening,6,6
"Jun 01, 2023",evening,3,0
"May 31, 2023",evening,0,3
"May 30, 2023",evening,4,2
"May 29, 2023",evening,1,4
"May 28, 2023",evening,6,9
"May 27, 2023",evening,4,7
"May 26, 2023",evening,4,3
"May 25, 2023",evening,2,1
"May 24, 2023",evening,4,4
"May 23, 2023",evening,0,2
"May 22, 2023",evening,7,2
"May 21, 2023",evening,0,1
"May 20, 2023",evening,2,1
"May 19, 2023",evening,6,6
"May 18, 2023",evening,2,9
"May 17, 2023",evening,7,5
"May 16, 2023",evening,5,7
"May 15, 2023",evening,4,9
"May 14, 2023",evening,6,7
"May 13, 2023",evening,0,2
"May 12, 2023",evening,4,9
"May 11, 2023",evening,2,4
"May 10, 2023",evening,9,0
"May 09, 2023",evening,5,9
"May 08, 2023",evening,8,2
"May 07, 2023",evening,9,9
"May 06, 2023",evening,3,3
"May 05, 2023",evening,1,8
"May 04, 2023",evening,5,3
"May 03, 2023",evening,8,3
"May 02, 2023",evening,1,9
"May 01, 2023",evening,9,5
"Apr 30, 2023",evening,7,6
"Apr 29, 2023",evening,1,8
"Apr 28, 2023",evening,3,5
"Apr 27, 2023",evening,3,1
"Apr 26, 2023",evening,6,2
"Apr 25, 2023",evening,2,0
"Apr 24, 2023",evening,3,4
"Apr 23, 2023",evening,1,9
"Apr 22, 2023",evening,9,8
"Apr 21, 2023",evening,2,9
"Apr 20, 2023",evening,1,9
"Apr 19, 2023",evening,8,8
"Apr 18, 2023",evening,9,9
"Apr 17, 2023",evening,0,5
"Apr 16, 2023",evening,7,6
"Apr 15, 2023",evening,1,1
"Apr 14, 2023",evening,9,4
"Apr 13, 2023",evening,3,3
"Apr 12, 2023",evening,8,6
"Apr 11, 2023",evening,2,7
"Apr 10, 2023",evening,3,7
"Apr 09, 2023",evening,6,0
"Apr 08, 2023",evening,8,8
"Apr 07, 2023",evening,8,9
"Apr 06, 2023",evening,3,5
"Apr 05, 2023",evening,8,1
"Apr 04, 2023",evening,6,5
"Apr 03, 2023",evening,8,1
"Apr 02, 2023",evening,5,3
"Apr 01, 2023",evening,0,3
"Mar 31, 2023",evening,7,8
"Mar 30, 2023",evening,7,3
"Mar 29, 2023",evening,5,4
"Mar 28, 2023",evening,2,3
"Mar 27, 2023",evening,8,9
"Mar 26, 2023",evening,4,8
"Mar 25, 2023",evening,1,8
"Mar 24, 2023",evening,3,7
"Mar 23, 2023",evening,0,5
"Mar 22, 2023",evening,6,0
"Mar 21, 2023",evening,5,7
"Mar 20, 2023",evening,0,6
"Mar 18, 2023",evening,5,5
"Mar 17, 2023",evening,2,5
"Mar 16, 2023",evening,2,1
"Mar 15, 2023",evening,7,6
"Mar 14, 2023",evening,8,9
"Mar 13, 2023",evening,1,2
"Mar 12, 2023",evening,7,9
"Mar 11, 2023",evening,0,9
"Mar 10, 2023",evening,9,4
"Mar 09, 2023",evening,4,2
"Mar 08, 2023",evening,3,1
"Mar 07, 2023",evening,0,1
"Mar 06, 2023",evening,3,9
"Mar 05, 2023",evening,7,7
"Mar 04, 2023",evening,1,4
"Mar 03, 2023",evening,7,8
"Mar 02, 2023",evening,4,3
"Mar 01, 2023",evening,8,2
"Feb 28, 2023",evening,3,2
"Feb 27, 2023",evening,7,0
"Feb 26, 2023",evening,2,7
"Feb 25, 2023",evening,6,5
"Feb 24, 2023",evening,2,1
"Feb 23, 2023",evening,8,0
"Feb 22, 2023",evening,5,9
"Feb 21, 2023",evening,1,7
"Feb 20, 2023",evening,2,3
"Feb 19, 2023",evening,5,9
"Feb 18, 2023",evening,0,7
"Feb 17, 2023",evening,5,4
"Feb 16, 2023",evening,0,2
"Feb 15, 2023",evening,9,5
"Feb 14, 2023",evening,0,9
"Feb 13, 2023",evening,9,4
"Feb 12, 2023",evening,0,2
"Feb 11, 2023",evening,2,1
"Feb 10, 2023",evening,8,3
"Feb 09, 2023",evening,4,0
"Feb 08, 2023",evening,5,5
"Feb 07, 2023",evening,3,9
"Feb 06, 2023",evening,8,6
"Feb 05, 2023",evening,7,0
"Feb 04, 2023",evening,3,2
"Feb 03, 2023",evening,3,7
"Feb 02, 2023",evening,4,4
"Feb 01, 2023",evening,4,4
"Jan 31, 2023",evening,6,4
"Jan 30, 2023",evening,5,7
"Jan 29, 2023",evening,1,5
"Jan 28, 2023",evening,8,0
"Jan 27, 2023",evening,4,1
"Jan 26, 2023",evening,2,0
"Jan 25, 2023",evening,3,5
"Jan 24, 2023",evening,9,9
"Jan 23, 2023",evening,6,7
"Jan 22, 2023",evening,4,6
"Jan 21, 2023",evening,4,9
"Jan 20, 2023",evening,1,8
"Jan 19, 2023",evening,8,7
"Jan 18, 2023",evening,0,7
"Jan 17, 2023",evening,2,0
"Jan 16, 2023",evening,3,2
"Jan 15, 2023",evening,9,4
"Jan 14, 2023",evening,9,1
"Jan 13, 2023",evening,4,1
"Jan 12, 2023",evening,8,7
"Jan 11, 2023",evening,5,4
"Jan 10, 2023",evening,0,2
"Jan 09, 2023",evening,4,1
"Jan 08, 2023",evening,7,4
"Jan 07, 2023",evening,4,0
"Jan 06, 2023",evening,8,4
"Jan 05, 2023",evening,8,8
"Jan 04, 2023",evening,9,9
"Jan 03, 2023",evening,9,6
"Jan 02, 2023",evening,2,4
"Jan 01, 2023",evening,2,3
